98	4	1955	1	4	15	-13664.727
98	5	1955	1	4	15	-13664.727
99	1	1922	1	2	15	1698.769
99	2	1922	1	2	15	1698.769
99	3	1922	1	2	15	1698.769
99	4	1922	1	2	15	1698.769
99	5	1922	1	2	15	1698.769
100	1	1955	1	2	15	0
100	2	1955	1	2	15	0
100	3	1955	1	2	15	0
100	4	1955	1	2	15	0
100	5	1955	1	2	15	0
101	1	1964	1	4	15	189917.83
101	2	1964	1	4	15	189917.83
101	3	1964	1	4	15	189917.83
101	4	1964	1	4	15	189917.83
101	5	1964	1	4	15	189917.83
102	1	1952	1	3	8	672.71155
102	2	1952	1	3	8	672.71155
102	3	1952	1	3	8	672.71155
102	4	1952	1	3	8	672.71155
102	5	1952	1	3	8	672.71155
103	1	1964	1	4	9	189917.83
103	2	1964	1	4	9	189917.83
103	3	1964	1	4	9	189917.83
103	4	1964	1	4	9	189917.83
103	5	1964	1	4	9	189917.83
104	1	1978	1	4	15	7971.0903
104	2	1978	1	4	15	7971.0903
104	3	1978	1	4	15	7971.0903
104	4	1978	1	4	15	7971.0903
104	5	1978	1	4	15	7971.0903
105	1	1956	1	4	2	4623.2324
105	2	1956	1	4	2	4623.2324
105	3	1956	1	4	2	4623.2324
105	4	1956	1	4	2	4623.2324
105	5	1956	1	4	2	4623.2324
106	1	1960	1	2	15	1255.7043
106	2	1960	1	2	15	1255.7043
106	3	1960	1	2	15	1255.7043
106	4	1960	1	2	15	1255.7043
106	5	1960	1	2	15	1255.7043
107	1	1924	1	2	15	0
107	2	1924	1	2	15	0
107	3	1924	1	2	15	0
107	4	1924	1	2	15	0
107	5	1924	1	2	15	0
108	1	1968	1	4	3	-13664.727
108	2	1968	1	4	3	-13664.727
108	3	1968	1	4	3	-13664.727
108	4	1968	1	4	3	-13664.727
108	5	1968	1	4	3	-13664.727
109	1	1949	1	4	11	19508.635
109	2	1949	1	4	11	19508.635
109	3	1949	1	4	11	19508.635
109	4	1949	1	4	11	19508.635
109	5	1949	1	4	11	19508.635
110	1	1934	1	4	15	127140.06
110	2	1934	1	4	15	127140.06
110	3	1934	1	4	15	127140.06
110	4	1934	1	4	15	127140.06
110	5	1934	1	4	15	127140.06
111	1	1964	1	4	15	189917.83
111	2	1964	1	4	15	189917.83
111	3	1964	1	4	15	189917.83
111	4	1964	1	4	15	189917.83
111	5	1964	1	4	15	189917.83
112	1	1954	2	3	9	17177.281
112	2	1954	2	3	9	17177.281
112	3	1954	2	3	9	17177.281
112	4	1954	2	3	9	17177.281
112	5	1954	2	3	9	17177.281
113	1	1959	1	4	8	4623.2324
113	2	1959	1	4	8	4623.2324
113	3	1959	1	4	8	4623.2324
113	4	1959	1	4	8	4623.2324
113	5	1959	1	4	8	4623.2324
114	1	1933	2	1	9	0
114	2	1933	2	1	9	0
114	3	1933	2	1	9	0
114	4	1933	2	1	9	0
114	5	1933	2	1	9	0
115	1	1931	1	4	9	189917.83
115	2	1931	1	4	9	189917.83
115	3	1931	1	4	9	189917.83
115	4	1931	1	4	9	189917.83
115	5	1931	1	4	9	189917.83
116	1	1976	1	4	15	189917.83
116	2	1976	1	4	15	189917.83
116	3	1976	1	4	15	189917.83
116	4	1976	1	4	15	189917.83
116	5	1976	1	4	15	189917.83
117	1	1978	1	3	15	189917.83
117	2	1978	1	3	15	189917.83
117	3	1978	1	3	15	189917.83
117	4	1978	1	3	15	189917.83
117	5	1978	1	3	15	189917.83
118	1	1951	1	3	15	7399.8271
118	2	1951	1	3	15	7399.8271
118	3	1951	1	3	15	7399.8271
118	4	1951	1	3	15	7399.8271
118	5	1951	1	3	15	7399.8271
119	1	1938	2	1	15	-784.81519
119	2	1938	2	1	15	-784.81519
119	3	1938	2	1	15	-784.81519
119	4	1938	2	1	15	-784.81519
119	5	1938	2	1	15	-784.81519
120	1	1973	2	1	15	0
120	2	1973	2	1	15	0
120	3	1973	2	1	15	0
120	4	1973	2	1	15	0
120	5	1973	2	1	15	0
121	1	1971	1	4	15	3590.4067
121	2	1971	1	4	15	3590.4067
121	3	1971	1	4	15	3590.4067
121	4	1971	1	4	15	3590.4067
121	5	1971	1	4	15	3590.4067
122	1	1941	1	4	2	-12096.677
122	2	1941	1	4	2	-12096.677
122	3	1941	1	4	2	-12096.677
122	4	1941	1	4	2	-12096.677
122	5	1941	1	4	2	-12096.677
123	1	1975	1	1	8	0
123	2	1975	1	1	8	0
123	3	1975	1	1	8	0
123	4	1975	1	1	8	0
123	5	1975	1	1	8	0
124	1	1949	1	4	15	127140.06
124	2	1949	1	4	15	127140.06
124	3	1949	1	4	15	127140.06
124	4	1949	1	4	15	127140.06
124	5	1949	1	4	15	127140.06
125	1	1975	1	3	15	13422.005
125	2	1975	1	3	15	13422.005
125	3	1975	1	3	15	13422.005
125	4	1975	1	3	15	13422.005
125	5	1975	1	3	15	13422.005
126	1	1955	1	2	15	-3416.1816
126	2	1955	1	2	15	-3416.1816
126	3	1955	1	2	15	-3416.1816
126	4	1955	1	2	15	-3416.1816
126	5	1955	1	2	15	-3416.1816
127	1	1968	1	2	15	86914.336
127	2	1968	1	2	15	86914.336
127	3	1968	1	2	15	86914.336
127	4	1968	1	2	15	86914.336
127	5	1968	1	2	15	86914.336
128	1	1923	1	2	15	1643.9701
128	2	1923	1	2	15	1643.9701
128	3	1923	1	2	15	1643.9701
128	4	1923	1	2	15	1643.9701
128	5	1923	1	2	15	1643.9701
129	1	1977	1	3	15	-7601.6406
129	2	1977	1	3	15	-7601.6406
129	3	1977	1	3	15	-7601.6406
129	4	1977	1	3	15	-7601.6406
129	5	1977	1	3	15	-7601.6406
130	1	1954	1	2	15	0
130	2	1954	1	2	15	0
130	3	1954	1	2	15	0
130	4	1954	1	2	15	0
130	5	1954	1	2	15	0
131	1	1957	1	3	15	11946.183
131	2	1957	1	3	15	11946.183
131	3	1957	1	3	15	11946.183
131	4	1957	1	3	15	11946.183
131	5	1957	1	3	15	11946.183
132	1	1940	1	3	15	19239.551
132	2	1940	1	3	15	19239.551
